# Frequency (Hz), Power (W m^-2 Hz^-1)
7.137915666666666250e+14,6.608988142056597135e-13
7.154951264916467500e+14,7.178388517032006678e-13
7.172068373205741250e+14,6.863830270206464120e-13
7.189267577937648750e+14,7.141344990073101395e-13
7.206549471153846250e+14,7.287237839719103158e-13
7.223914650602408750e+14,7.041985192302604593e-13
7.241363719806762500e+14,6.770255147646176888e-13
7.258897288135592500e+14,6.810983547157815648e-13
7.276515970873786250e+14,7.065106461083821505e-13
7.294220389294403750e+14,6.613891194020632540e-13
7.312011170731706250e+14,5.879162243634562710e-13
7.329888948655256250e+14,6.862711065933488140e-13
7.347854362745097500e+14,6.393311255348526478e-13
7.365908058968058750e+14,6.092367653892080749e-13
7.384050689655172500e+14,6.172983084184191768e-13
7.402282913580246250e+14,6.297996245789479914e-13
7.420605396039603750e+14,6.424818118673285467e-13
7.439018808933001250e+14,6.291204687344070771e-13
7.457523830845771250e+14,6.501517272992904799e-13
7.476121147132170000e+14,6.223552171549292599e-13
7.494811449999998750e+14,5.945980135364181039e-13
7.504191689612013750e+14,5.867240180038153798e-13
7.513595438596491250e+14,5.678382652975212354e-13
7.523022785445420000e+14,5.333622686565384441e-13
7.532473819095476250e+14,4.504377023387294202e-13
7.541948628930817500e+14,3.317529557814960538e-13
7.551447304785893750e+14,2.240596049617766177e-13
7.560969936948297500e+14,2.885111392045092515e-13
7.570516616161616250e+14,3.957375899029454005e-13
7.580087433628318750e+14,4.489134102733164304e-13
7.589682481012657500e+14,4.203725265163275794e-13
7.599301850443598750e+14,3.550047495274214444e-13
7.608945634517766250e+14,2.566636553612032965e-13
7.618613926302413750e+14,1.970543742631444202e-13
7.628306819338421250e+14,2.471606799060969844e-13
7.638024407643312500e+14,3.404790442143143730e-13
7.647766785714285000e+14,4.074556255848171590e-13
7.657534048531288750e+14,4.414433652630448271e-13
7.667326291560101250e+14,4.341664451745481697e-13
7.677143610755441250e+14,4.088092797434550930e-13
7.686986102564102500e+14,4.043536645608342970e-13
7.696853863928112500e+14,3.844468860020488274e-13
7.706746992287917500e+14,3.459725228644678354e-13
7.716665585585585000e+14,3.178618501470107332e-13
7.726609742268040000e+14,3.192838362865020323e-13
7.736579561290321250e+14,3.215768648522840983e-13
7.746575142118862500e+14,3.254585224755721649e-13
7.756596584734798750e+14,3.217429800218657036e-13
7.766643989637305000e+14,3.086352359137734490e-13
7.776717457846952500e+14,3.190541077837921648e-13
7.786817090909090000e+14,3.330202147713803565e-13
7.796942990897268750e+14,3.025869950254052270e-13
7.807095260416666250e+14,2.506913435427385312e-13
7.817274002607561250e+14,2.160956811078282959e-13
7.827479321148825000e+14,2.226274421820178022e-13
7.837711320261437500e+14,2.477313109224382296e-13
7.847970104712041250e+14,2.856152062371095919e-13
7.858255779816513750e+14,3.341875886434074426e-13
7.868568451443568750e+14,3.698502869942112648e-13
7.878908226018396250e+14,3.625633994017955581e-13
7.889275210526315000e+14,3.375374706724610907e-13
7.899669512516468750e+14,3.203450278509008003e-13
7.910091240105540000e+14,3.564235878475636440e-13
7.920540501981506250e+14,3.986307877865292644e-13
7.931017407407407500e+14,4.079540913600968736e-13
7.941522066225165000e+14,3.776890909560507263e-13
7.952054588859416250e+14,3.376715375875133188e-13
7.962615086321381250e+14,3.139148976689733518e-13
7.973203670212765000e+14,3.182218973634087175e-13
7.983820452729692500e+14,3.064739637479473781e-13
7.994465546666666250e+14,2.764256080785061222e-13
8.005139065420560000e+14,2.583654241478616694e-13
8.015841122994651250e+14,2.596029497179679749e-13
8.026571834002677500e+14,2.595886691218896259e-13
8.037331313672921250e+14,2.872032656004975966e-13
8.048119677852348750e+14,2.973892469052706780e-13
8.058937043010751250e+14,3.113210571828329269e-13
8.069783526244952500e+14,3.316934885916976820e-13
8.080659245283018750e+14,3.183452886596633531e-13
8.091564318488527500e+14,3.125563797622287944e-13
8.102498864864865000e+14,3.448021464235767651e-13
8.113463004059540000e+14,3.391436614209287552e-13
8.124456856368562500e+14,3.148177835414392812e-13
8.135480542740841250e+14,3.003539234299216549e-13
8.146534184782608750e+14,3.015676537132898567e-13
8.157617904761903750e+14,3.194669731317924639e-13
8.168731825613077500e+14,3.247578151215533351e-13
8.179876070941336250e+14,3.300252566894128376e-13
8.191050765027322500e+14,3.285623880504692404e-13
8.202256032831736250e+14,3.058126191086502298e-13
8.213492000000000000e+14,2.771176376625191637e-13
8.224758792866941250e+14,2.661614954469601712e-13
8.236056538461537500e+14,2.679509531890893108e-13
8.247385364511691250e+14,2.580169660989270941e-13
8.258745399449036250e+14,2.645599536396608404e-13
8.270136772413792500e+14,2.564634126819828656e-13
8.281559613259667500e+14,2.335072245213054148e-13
8.293014052558782500e+14,2.221218230580036907e-13
8.304500221606647500e+14,2.261504425171363244e-13
8.316018252427183750e+14,2.450622988237416290e-13
8.327568277777776250e+14,2.585883331327835947e-13
8.339150431154381250e+14,2.437822134021129697e-13
8.350764846796656250e+14,2.018512951716751349e-13
8.362411659693165000e+14,1.711643911168706373e-13
8.374091005586592500e+14,1.838545579422148093e-13
8.385803020979020000e+14,1.970218291398778574e-13
8.397547843137253750e+14,1.941669318779194372e-13
8.409325610098176250e+14,2.201998573793340833e-13
8.421136460674157500e+14,2.341462116435230388e-13
8.432980534458508750e+14,2.488379276372589834e-13
8.444857971830985000e+14,2.570167559051803862e-13
8.456768913963328750e+14,2.563603454293703390e-13
8.468713502824858750e+14,2.528871946471715242e-13
8.480691881188117500e+14,2.385430137471971525e-13
8.492704192634561250e+14,2.163047197137960943e-13
8.504750581560283750e+14,2.029348754497352936e-13
8.516831193181817500e+14,2.140518179413306298e-13
8.528946173541962500e+14,2.185174184568712643e-13
8.541095669515668750e+14,2.267317069063825933e-13
8.553279828815976250e+14,2.325157237694752446e-13
8.565498799999998750e+14,2.157410844538324404e-13
8.577752732474963750e+14,1.947811742899149475e-13
8.590041776504297500e+14,1.891822696887191374e-13
8.602366083213772500e+14,1.958193343209455212e-13
8.614725804597700000e+14,1.919251799189691979e-13
8.627121093525180000e+14,1.920306301534777140e-13
8.639552103746397500e+14,1.984268141929041070e-13
8.652018989898988750e+14,1.948637713310987287e-13
8.664521907514451250e+14,1.907916925648609721e-13
8.677061013024601250e+14,1.948356243504965407e-13
8.689636463768115000e+14,1.822263804248204720e-13
8.702248417997096250e+14,1.595652161719825812e-13
8.714897034883721250e+14,1.651653707712686810e-13
8.727582474526927500e+14,1.913151958028911432e-13
8.740304897959182500e+14,2.020607656847725457e-13
8.753064467153285000e+14,1.986469717577084352e-13
8.765861345029238750e+14,1.909159561312246557e-13
8.778695695461200000e+14,1.825818214462886888e-13
8.791567683284457500e+14,1.828388244176576389e-13
8.804477474302496250e+14,1.936421048240646707e-13
8.817425235294117500e+14,1.934941271938202082e-13
8.830411134020617500e+14,1.824141226895041188e-13
8.843435339233038750e+14,1.776950291057689002e-13
8.856498020679467500e+14,1.740065821052109516e-13
8.869599349112425000e+14,1.654293212406297863e-13
8.882739496296296250e+14,1.521739155542732409e-13
8.895918635014836250e+14,1.416049372396153119e-13
8.909136939078751250e+14,1.443350920288995661e-13
8.922394583333332500e+14,1.563524664786597523e-13
8.935691743666170000e+14,1.701324523731014116e-13
8.949028597014925000e+14,1.736499088312622305e-13
8.962405321375186250e+14,1.661190268252178904e-13
8.975822095808383750e+14,1.544148029234277536e-13
8.989279100449775000e+14,1.510850185897605071e-13
9.002776516516516250e+14,1.588437963973063046e-13
9.016314526315788750e+14,1.619627116753551012e-13
9.029893313253011250e+14,1.603876756632750387e-13
9.043513061840120000e+14,1.532445290368178904e-13
9.057173957703926250e+14,1.471399584708699001e-13
9.070876187594553750e+14,1.559430391007368099e-13
9.084619939393938750e+14,1.712330301518125736e-13
9.098405402124430000e+14,1.697693201975081412e-13
9.112232765957447500e+14,1.524907819729073990e-13
9.126102222222222500e+14,1.337742412118986486e-13
9.140013963414633750e+14,1.260178381138594375e-13
9.153968183206106250e+14,1.376155919255980819e-13
9.167965076452598750e+14,1.419787476441452143e-13
9.182004839203675000e+14,1.448020691868105663e-13
9.196087668711655000e+14,1.351348578622348432e-13
9.210213763440860000e+14,1.146327139757465190e-13
9.224383323076922500e+14,9.827811445476725271e-14
9.238596548536208750e+14,9.947576400504380144e-14
9.252853641975307500e+14,9.642417728867618232e-14
9.267154806800617500e+14,8.678535826441639804e-14
9.281500247678017500e+14,7.386734705647600024e-14
9.295890170542635000e+14,7.531449244296866855e-14
9.310324782608696250e+14,7.678965199317988071e-14
9.324804292379471250e+14,8.220574137158579884e-14
9.339328909657320000e+14,8.600943470032192640e-14
9.353898845553821250e+14,8.403193823008051038e-14
9.368514312500000000e+14,7.011399866503646671e-14
9.383175524256650000e+14,6.670114487169655552e-14
9.397882695924763750e+14,6.948299112981690264e-14
9.412636043956043750e+14,6.290728200207090872e-14
9.427435786163521250e+14,5.934691178922186432e-14
9.442282141732282500e+14,6.134944299532713300e-14
9.457175331230282500e+14,5.751279646934949495e-14
9.472115576619272500e+14,5.024108882018640970e-14
9.487103101265822500e+14,4.112918304302372213e-14
9.502138129952455000e+14,3.930577464693925801e-14
9.517220888888888750e+14,4.509588513397492426e-14
9.532351605723370000e+14,4.308873790947736792e-14
9.547530509554138750e+14,3.936374957104492594e-14
9.562757830940988750e+14,3.526513543079192582e-14
9.578033801916932500e+14,3.507430720622065091e-14
9.593358655999998750e+14,3.224366054599012745e-14
9.608732628205127500e+14,3.031961979510505759e-14
9.624155955056180000e+14,2.721373190782537574e-14
9.639628874598070000e+14,2.675283699765389613e-14
9.655151626409016250e+14,2.107700716406949302e-14
9.670724451612903750e+14,1.632875600893201785e-14
9.686347592891760000e+14,1.383721456561792721e-14
9.702021294498381250e+14,1.290968718766100676e-14
9.717745802269042500e+14,1.315238663375581305e-14
9.733521363636363750e+14,1.197284678856063835e-14
9.749348227642276250e+14,1.123948211115437781e-14
9.765226644951138750e+14,8.755191569896001207e-15
9.781156867862968750e+14,6.614352563198903762e-15
9.797139150326797500e+14,5.802267287191060383e-15
9.813173747954172500e+14,5.827528021902406521e-15
9.829260918032785000e+14,5.108435966724688741e-15
9.845400919540230000e+14,3.696841326975609933e-15
9.861594013157893750e+14,2.919315473906952654e-15
9.877840461285007500e+14,2.758981844950215954e-15
9.894140528052805000e+14,2.172632876908464603e-15
9.910494479338842500e+14,1.307613865989917742e-15
9.926902582781456250e+14,8.886072897804522714e-16
9.943365107794361250e+14,8.160789543611534509e-16
9.959882325581395000e+14,5.832699433686220595e-16
9.976454509151413750e+14,3.750054687833407930e-16
9.993081933333332500e+14,3.063619432347428361e-16
1.000976487479131875e+15,2.575221928031291620e-16
1.002650361204013375e+15,1.467519443401074380e-16
1.004329842546063500e+15,1.063696013743614946e-16
1.006014959731543625e+15,8.586774894784043710e-17
1.007705741176470500e+15,5.493548139893500264e-17
1.009402215488215375e+15,2.848180790458712063e-17
1.011104411467116250e+15,2.092147186788134963e-17
1.012812358108108125e+15,1.400020831744873355e-17
1.014526084602368750e+15,8.104851245123719702e-18
1.016245620338982875e+15,3.567592250769698403e-18
1.017970994906621375e+15,1.906811647593215952e-18
1.019702238095238000e+15,1.203560759357061678e-18
1.021439379897785250e+15,6.524620678582916955e-19
1.023182450511945250e+15,2.476052827853328708e-19
1.024931480341880375e+15,1.218165578818530331e-19
1.026686499999999875e+15,7.630722718181256946e-20
1.028447540308747750e+15,3.093147073933395275e-20
1.030214632302405500e+15,9.900977602311797174e-21
1.031987807228915625e+15,3.879853494346412263e-21
1.033767096551724000e+15,1.687877284758111288e-21
1.035552531951640750e+15,5.800609157585946006e-22
1.037344145328719750e+15,1.567520776323198790e-22
1.039141968804159375e+15,4.764735857697928668e-23
1.040946034722222125e+15,1.724686525636345908e-23
1.042756375652173875e+15,3.006083274283038115e-24
1.044573024390243875e+15,7.519176559805250362e-25
1.046396013961605500e+15,2.295047876671400645e-25
1.048225377622377625e+15,3.733571122726509812e-26
1.050061148861646250e+15,1.158600288486910422e-26
1.051903361403508625e+15,2.171346802193403239e-27
1.053752049209138750e+15,6.710812097881395999e-28
1.055607246478873250e+15,1.955109731279497467e-28
1.057468987654320875e+15,9.479767366262433275e-30
1.059337307420494625e+15,4.929417630646332771e-30
1.061212240707964625e+15,1.209529018571908322e-30
1.063093822695035375e+15,3.168837903187011299e-31
1.064982088809946625e+15,4.139837698985743951e-32
1.066877074733095875e+15,1.498532059468955024e-33
1.068778816399287000e+15,3.229960630797456542e-34
1.070687349999999875e+15,1.237197768330783303e-35
