# Frequency (Hz), Power (W m^-2 Hz^-1)
7.104086682464453750e+14,5.910482216333810422e-13
7.120960997624702500e+14,5.951734606345568198e-13
7.137915666666666250e+14,5.205460772465464035e-13
7.154951264916467500e+14,5.642571766765393447e-13
7.172068373205741250e+14,5.384758481148982689e-13
7.189267577937648750e+14,5.591037412955867490e-13
7.206549471153846250e+14,5.693327738084725253e-13
7.223914650602408750e+14,5.490255203484806634e-13
7.241363719806762500e+14,5.267443740696106693e-13
7.258897288135592500e+14,5.288511667294847135e-13
7.276515970873786250e+14,5.474410028020118316e-13
7.294220389294403750e+14,5.114524652251258430e-13
7.312011170731706250e+14,4.536795585431306907e-13
7.329888948655256250e+14,5.285107765119295284e-13
7.347854362745097500e+14,4.913421281598752970e-13
7.365908058968058750e+14,4.671496674209195681e-13
7.384050689655172500e+14,4.721861951577180741e-13
7.402282913580246250e+14,4.806469222451221438e-13
7.420605396039603750e+14,4.891648869965901192e-13
7.439018808933001250e+14,4.778726054209143602e-13
7.457523830845771250e+14,4.926242923696231979e-13
7.476121147132170000e+14,4.703520757350072230e-13
7.494811449999998750e+14,4.482514366655616200e-13
7.504191689612013750e+14,4.417599039466164521e-13
7.513595438596491250e+14,4.269965326479293939e-13
7.523022785445420000e+14,4.005752456087471102e-13
7.532473819095476250e+14,3.378665842220754896e-13
7.541948628930817500e+14,2.485103442378794100e-13
7.551447304785893750e+14,1.676122932352087512e-13
7.560969936948297500e+14,2.155351315492399829e-13
7.570516616161616250e+14,2.952431007453829658e-13
7.580087433628318750e+14,3.344545260458152836e-13
7.589682481012657500e+14,3.127656533641016997e-13
7.599301850443598750e+14,2.637734346455774319e-13
7.608945634517766250e+14,1.904510913346592803e-13
7.618613926302413750e+14,1.460243570236847444e-13
7.628306819338421250e+14,1.829014790625587405e-13
7.638024407643312500e+14,2.515989930690650944e-13
7.647766785714285000e+14,3.006518457512364063e-13
7.657534048531288750e+14,3.252490337248578494e-13
7.667326291560101250e+14,3.194059189440984214e-13
7.677143610755441250e+14,3.002983944145786585e-13
7.686986102564102500e+14,2.965821675207052775e-13
7.696853863928112500e+14,2.815515518822692072e-13
7.706746992287917500e+14,2.529870128020365466e-13
7.716665585585585000e+14,2.320729828366796797e-13
7.726609742268040000e+14,2.327514990387117213e-13
7.736579561290321250e+14,2.340603151113962620e-13
7.746575142118862500e+14,2.365140809179395938e-13
7.756596584734798750e+14,2.334368147446858491e-13
7.766643989637305000e+14,2.235692021311624061e-13
7.776717457846952500e+14,2.307482507531926801e-13
7.786817090909090000e+14,2.404786163766668681e-13
7.796942990897268750e+14,2.181610859520021889e-13
7.807095260416666250e+14,1.804586152731033916e-13
7.817274002607561250e+14,1.553078860476203254e-13
7.827479321148825000e+14,1.597472632883913357e-13
7.837711320261437500e+14,1.774508135308060400e-13
7.847970104712041250e+14,2.042305944868032987e-13
7.858255779816513750e+14,2.385389713089446898e-13
7.868568451443568750e+14,2.635237162637360515e-13
7.878908226018396250e+14,2.578679357237199173e-13
7.889275210526315000e+14,2.396339270149351850e-13
7.899669512516468750e+14,2.270129461945970878e-13
7.910091240105540000e+14,2.521015674116792262e-13
7.920540501981506250e+14,2.814280413618676996e-13
7.931017407407407500e+14,2.874623875961549336e-13
7.941522066225165000e+14,2.656729380597026407e-13
7.952054588859416250e+14,2.371120292158917351e-13
7.962615086321381250e+14,2.200477708648694246e-13
7.973203670212765000e+14,2.226704438308451949e-13
7.983820452729692500e+14,2.140642703726723560e-13
7.994465546666666250e+14,1.927286434604035600e-13
8.005139065420560000e+14,1.798083378985471633e-13
8.015841122994651250e+14,1.803363337445934538e-13
8.026571834002677500e+14,1.799987254682704198e-13
8.037331313672921250e+14,1.987812667722282074e-13
8.048119677852348750e+14,2.054505047371805277e-13
8.058937043010751250e+14,2.146713878972900179e-13
8.069783526244952500e+14,2.282783725249686086e-13
8.080659245283018750e+14,2.186701290530797992e-13
8.091564318488527500e+14,2.142806794525832408e-13
8.102498864864865000e+14,2.359323996069307376e-13
8.113463004059540000e+14,2.316063065869389241e-13
8.124456856368562500e+14,2.145747870681924347e-13
8.135480542740841250e+14,2.043095169692361107e-13
8.146534184782608750e+14,2.047176335570122879e-13
8.157617904761903750e+14,2.164243006490177115e-13
8.168731825613077500e+14,2.195557815200275055e-13
8.179876070941336250e+14,2.226543634896912950e-13
8.191050765027322500e+14,2.212161604145491826e-13
8.202256032831736250e+14,2.054703600148607437e-13
8.213492000000000000e+14,1.857997791925773013e-13
8.224758792866941250e+14,1.780629179387161279e-13
8.236056538461537500e+14,1.788696803039655311e-13
8.247385364511691250e+14,1.718643954845588933e-13
8.258745399449036250e+14,1.758356057442912621e-13
8.270136772413792500e+14,1.700872716751267043e-13
8.281559613259667500e+14,1.545204115842033909e-13
8.293014052558782500e+14,1.466703230322758905e-13
8.304500221606647500e+14,1.490078592304013310e-13
8.316018252427183750e+14,1.611192170734995791e-13
8.327568277777776250e+14,1.696341540386583768e-13
8.339150431154381250e+14,1.595626989805727451e-13
8.350764846796656250e+14,1.317645772796592826e-13
8.362411659693165000e+14,1.114544868070030221e-13
8.374091005586592500e+14,1.194289385358720304e-13
8.385803020979020000e+14,1.276815705450468951e-13
8.397547843137253750e+14,1.255263940962784684e-13
8.409325610098176250e+14,1.419967314104346253e-13
8.421136460674157500e+14,1.506116432055138560e-13
8.432980534458508750e+14,1.596781700725773449e-13
8.444857971830985000e+14,1.645344426910166592e-13
8.456768913963328750e+14,1.636646766727533760e-13
8.468713502824858750e+14,1.610296770040825865e-13
8.480691881188117500e+14,1.515215819655476801e-13
8.492704192634561250e+14,1.370608787963571584e-13
8.504750581560283750e+14,1.282963550237144460e-13
8.516831193181817500e+14,1.350413990734883937e-13
8.528946173541962500e+14,1.376006104529821254e-13
8.541095669515668750e+14,1.422025167491038467e-13
8.553279828815976250e+14,1.453545978715048572e-13
8.565498799999998750e+14,1.344877895493955545e-13
8.577752732474963750e+14,1.210939546050888275e-13
8.590041776504297500e+14,1.172699302528818099e-13
8.602366083213772500e+14,1.210663891684693830e-13
8.614725804597700000e+14,1.183843598894005844e-13
8.627121093525180000e+14,1.182256791046424559e-13
8.639552103746397500e+14,1.217695764047539996e-13
8.652018989898988750e+14,1.191321414346588048e-13
8.664521907514451250e+14,1.163326968018654874e-13
8.677061013024601250e+14,1.185012469609892847e-13
8.689636463768115000e+14,1.105872499967961409e-13
8.702248417997096250e+14,9.674781844411844660e-14
8.714897034883721250e+14,1.000710388785030565e-13
8.727582474526927500e+14,1.151063427853145309e-13
8.740304897959182500e+14,1.210936131355246037e-13
8.753064467153285000e+14,1.185456823600278798e-13
8.765861345029238750e+14,1.136155547982464868e-13
8.778695695461200000e+14,1.083509422124955578e-13
8.791567683284457500e+14,1.083403136178962902e-13
8.804477474302496250e+14,1.147597575153141546e-13
8.817425235294117500e+14,1.143651318940118187e-13
8.830411134020617500e+14,1.070624725906213557e-13
8.843435339233038750e+14,1.038685041236093995e-13
8.856498020679467500e+14,1.014716706198793243e-13
8.869599349112425000e+14,9.649249828693158735e-14
8.882739496296296250e+14,8.903756553141841585e-14
8.895918635014836250e+14,8.245892640167753526e-14
8.909136939078751250e+14,8.346839374958526462e-14
8.922394583333332500e+14,8.967511944546652615e-14
8.935691743666170000e+14,9.722176244673907411e-14
8.949028597014925000e+14,9.911461231623113447e-14
8.962405321375186250e+14,9.492622454498173281e-14
8.975822095808383750e+14,8.864794684061063210e-14
8.989279100449775000e+14,8.631256648391067271e-14
9.002776516516516250e+14,8.974541337527578184e-14
9.016314526315788750e+14,9.092171170463535627e-14
9.029893313253011250e+14,9.010799704641003267e-14
9.043513061840120000e+14,8.663671348096424262e-14
9.057173957703926250e+14,8.345191375694984381e-14
9.070876187594553750e+14,8.781997830479110483e-14
9.084619939393938750e+14,9.514278040977268986e-14
9.098405402124430000e+14,9.366683087137571445e-14
9.112232765957447500e+14,8.411454356867108655e-14
9.126102222222222500e+14,7.442101057625671403e-14
9.140013963414633750e+14,7.095770341227197291e-14
9.153968183206106250e+14,7.615099113834279009e-14
9.167965076452598750e+14,7.787680189072668456e-14
9.182004839203675000e+14,7.880515341383270990e-14
9.196087668711655000e+14,7.397676321797263032e-14
9.210213763440860000e+14,6.338797502370790847e-14
9.224383323076922500e+14,5.462478979374458618e-14
9.238596548536208750e+14,5.432688259122250256e-14
9.252853641975307500e+14,5.200609656431051877e-14
9.267154806800617500e+14,4.675259656632190200e-14
9.281500247678017500e+14,4.044851478551872549e-14
9.295890170542635000e+14,4.152722255941476212e-14
9.310324782608696250e+14,4.219401676876073329e-14
9.324804292379471250e+14,4.419036980076396631e-14
9.339328909657320000e+14,4.610496151974577555e-14
9.353898845553821250e+14,4.558796893582960883e-14
9.368514312500000000e+14,3.851880756786750198e-14
9.383175524256650000e+14,3.640999245051055016e-14
9.397882695924763750e+14,3.723976041451984306e-14
9.412636043956043750e+14,3.385441108228279624e-14
9.427435786163521250e+14,3.231967916951399934e-14
9.442282141732282500e+14,3.352850457632260614e-14
9.457175331230282500e+14,3.117985970147388506e-14
9.472115576619272500e+14,2.710465976932615953e-14
9.487103101265822500e+14,2.234592348550676603e-14
9.502138129952455000e+14,2.152653562835794000e-14
9.517220888888888750e+14,2.438851663840055883e-14
9.532351605723370000e+14,2.325208187525518409e-14
9.547530509554138750e+14,2.146473790211227267e-14
9.562757830940988750e+14,1.934189574492230802e-14
9.578033801916932500e+14,1.905933866755247112e-14
9.593358655999998750e+14,1.751406947502328986e-14
9.608732628205127500e+14,1.652681640176552008e-14
9.624155955056180000e+14,1.493907005158882186e-14
9.639628874598070000e+14,1.464466338242571986e-14
9.655151626409016250e+14,1.153832682391896992e-14
9.670724451612903750e+14,8.919766086977410908e-15
9.686347592891760000e+14,7.563721959943369462e-15
9.702021294498381250e+14,7.101697461648619769e-15
9.717745802269042500e+14,7.222225341973081410e-15
9.733521363636363750e+14,6.566918344556886698e-15
9.749348227642276250e+14,6.140318163040646106e-15
9.765226644951138750e+14,4.793050043974089593e-15
9.781156867862968750e+14,3.624920904447836392e-15
9.797139150326797500e+14,3.170211173224377917e-15
9.813173747954172500e+14,3.171066853523046737e-15
9.829260918032785000e+14,2.772078208852073079e-15
9.845400919540230000e+14,2.000277861809985560e-15
9.861594013157893750e+14,1.571327310709064200e-15
9.877840461285007500e+14,1.476168202670395742e-15
9.894140528052805000e+14,1.143262112351071914e-15
9.910494479338842500e+14,6.687633007432095659e-16
9.926902582781456250e+14,4.432540727892495186e-16
9.943365107794361250e+14,4.002771151267587998e-16
9.959882325581395000e+14,2.778117762388805595e-16
9.976454509151413750e+14,1.723127538368560564e-16
9.993081933333332500e+14,1.369877690518818985e-16
1.000976487479131875e+15,1.118618383154922546e-16
1.002650361204013375e+15,6.060514447631633898e-17
1.004329842546063500e+15,4.241231136975435315e-17
1.006014959731543625e+15,3.296020569003106474e-17
1.007705741176470500e+15,2.004932509009283209e-17
1.009402215488215375e+15,9.764728914561288589e-18
1.011104411467116250e+15,6.836097164258883436e-18
1.012812358108108125e+15,4.306969563590555724e-18
1.014526084602368750e+15,2.336152156135963227e-18
1.016245620338982875e+15,9.360502824924305295e-19
1.017970994906621375e+15,4.618690044730878898e-19
1.019702238095238000e+15,2.726291162401424499e-19
1.021439379897785250e+15,1.353225925299962383e-19
1.023182450511945250e+15,4.513056295765787628e-20
1.024931480341880375e+15,2.009509454537378542e-20
1.026686499999999875e+15,1.160080316630247278e-20
1.028447540308747750e+15,4.088577526023020304e-21
1.030214632302405500e+15,1.100626475733422474e-21
1.031987807228915625e+15,3.744735618899392668e-22
1.033767096551724000e+15,1.443425704858792681e-22
1.035552531951640750e+15,4.296291943408396599e-23
1.037344145328719750e+15,9.744733264770788388e-24
1.039141968804159375e+15,2.516770016525899517e-24
1.040946034722222125e+15,7.763676242982738760e-25
1.042756375652173875e+15,1.009600635950621573e-25
1.044573024390243875e+15,1.993253560434799419e-26
1.046396013961605500e+15,5.053743448409234220e-27
1.048225377622377625e+15,6.412607578006515100e-28
1.050061148861646250e+15,1.751617229143236246e-28
1.051903361403508625e+15,2.438382739435026679e-29
1.053752049209138750e+15,5.838212134075769419e-30
1.055607246478873250e+15,1.340838843917814561e-30
1.057468987654320875e+15,3.917910641701333883e-32
1.059337307420494625e+15,1.807150363335691475e-32
1.061212240707964625e+15,3.532806498254202106e-33
1.063093822695035375e+15,7.519159484659218643e-34
1.064982088809946625e+15,7.263350793668066356e-35
1.066877074733095875e+15,1.613315480071217113e-36
1.068778816399287000e+15,2.865156431820576162e-37
1.070687349999999875e+15,6.632262910363143661e-39
